1.000000e-04 9.171100e-13
1.018114e-04 9.631916e-13
1.036556e-04 1.011597e-12
1.055332e-04 1.062443e-12
1.074448e-04 1.115854e-12
1.093911e-04 1.171958e-12
1.113726e-04 1.230893e-12
1.133900e-04 1.292801e-12
1.154439e-04 1.357832e-12
1.175351e-04 1.426145e-12
1.196641e-04 1.497905e-12
1.218317e-04 1.573286e-12
1.240386e-04 1.652472e-12
1.262854e-04 1.735655e-12
1.285729e-04 1.823036e-12
1.309019e-04 1.914829e-12
1.332730e-04 2.011255e-12
1.356871e-04 2.112550e-12
1.381450e-04 2.218960e-12
1.406473e-04 2.330742e-12
1.431950e-04 2.448169e-12
1.457888e-04 2.571526e-12
1.484296e-04 2.701112e-12
1.511183e-04 2.837243e-12
1.538556e-04 2.980250e-12
1.566426e-04 3.130479e-12
1.594800e-04 3.288296e-12
1.623688e-04 3.454085e-12
1.653099e-04 3.628248e-12
1.683044e-04 3.811209e-12
1.713530e-04 4.003412e-12
1.744569e-04 4.205325e-12
1.776170e-04 4.417437e-12
1.808343e-04 4.640265e-12
1.841100e-04 4.874350e-12
1.874449e-04 5.120261e-12
1.908403e-04 5.378595e-12
1.942972e-04 5.649981e-12
1.978167e-04 5.935076e-12
2.013999e-04 6.234574e-12
2.050481e-04 6.549203e-12
2.087623e-04 6.879727e-12
2.125438e-04 7.226948e-12
2.163938e-04 7.591709e-12
2.203136e-04 7.974898e-12
2.243043e-04 8.377443e-12
2.283674e-04 8.800323e-12
2.325040e-04 9.244564e-12
2.367156e-04 9.711244e-12
2.410034e-04 1.020150e-11
2.453689e-04 1.071651e-11
2.498135e-04 1.125754e-11
2.543387e-04 1.182589e-11
2.589457e-04 1.242294e-11
2.636363e-04 1.305014e-11
2.684118e-04 1.370902e-11
2.732738e-04 1.440117e-11
2.782238e-04 1.512826e-11
2.832636e-04 1.589206e-11
2.883946e-04 1.669443e-11
2.936186e-04 1.753730e-11
2.989372e-04 1.842271e-11
3.043521e-04 1.935282e-11
3.098651e-04 2.032988e-11
3.154780e-04 2.135624e-11
3.211926e-04 2.243440e-11
3.270106e-04 2.356696e-11
3.329341e-04 2.475666e-11
3.389648e-04 2.600638e-11
3.451048e-04 2.731915e-11
3.513560e-04 2.869814e-11
3.577205e-04 3.014668e-11
3.642002e-04 3.166826e-11
3.707973e-04 3.326658e-11
3.775139e-04 3.494548e-11
3.843522e-04 3.670903e-11
3.913143e-04 3.856147e-11
3.984026e-04 4.050729e-11
4.056192e-04 4.255117e-11
4.129666e-04 4.469804e-11
4.204471e-04 4.695308e-11
4.280630e-04 4.932173e-11
4.358170e-04 5.180969e-11
4.437113e-04 5.442296e-11
4.517487e-04 5.716782e-11
4.599317e-04 6.005090e-11
4.682628e-04 6.307912e-11
4.767449e-04 6.625977e-11
4.853807e-04 6.960049e-11
4.941728e-04 7.310933e-11
5.031243e-04 7.679471e-11
5.122378e-04 8.066548e-11
5.215165e-04 8.473095e-11
5.309632e-04 8.900086e-11
5.405811e-04 9.348547e-11
5.503731e-04 9.819552e-11
5.603426e-04 1.031423e-10
5.704926e-04 1.083377e-10
5.808265e-04 1.137942e-10
5.913475e-04 1.195247e-10
6.020592e-04 1.255431e-10
6.129648e-04 1.318637e-10
6.240681e-04 1.385017e-10
6.353724e-04 1.454728e-10
6.468815e-04 1.527939e-10
6.585991e-04 1.604822e-10
6.705289e-04 1.685563e-10
6.826749e-04 1.770354e-10
6.950408e-04 1.859396e-10
7.076308e-04 1.952903e-10
7.204488e-04 2.051097e-10
7.334989e-04 2.154212e-10
7.467855e-04 2.262493e-10
7.603127e-04 2.376198e-10
7.740850e-04 2.495597e-10
7.881068e-04 2.620975e-10
8.023825e-04 2.752628e-10
8.169168e-04 2.890870e-10
8.317144e-04 3.036029e-10
8.467801e-04 3.188448e-10
8.621186e-04 3.348490e-10
8.777350e-04 3.516533e-10
8.936342e-04 3.692975e-10
9.098215e-04 3.878234e-10
9.263019e-04 4.072748e-10
9.430809e-04 4.276976e-10
9.601639e-04 4.491402e-10
9.775562e-04 4.716531e-10
9.952637e-04 4.952895e-10
1.013292e-03 5.201051e-10
1.031647e-03 5.461584e-10
1.050334e-03 5.735107e-10
1.069359e-03 6.022265e-10
1.088730e-03 6.323732e-10
1.108451e-03 6.640218e-10
1.128529e-03 6.972467e-10
1.148972e-03 7.321257e-10
1.169784e-03 7.687408e-10
1.190973e-03 8.071778e-10
1.212547e-03 8.475269e-10
1.234511e-03 8.898823e-10
1.256873e-03 9.343434e-10
1.279639e-03 9.810140e-10
1.302819e-03 1.030003e-09
1.326418e-03 1.081425e-09
1.350445e-03 1.135401e-09
1.374907e-03 1.192055e-09
1.399812e-03 1.251520e-09
1.425168e-03 1.313935e-09
1.450983e-03 1.379444e-09
1.477266e-03 1.448200e-09
1.504025e-03 1.520362e-09
1.531269e-03 1.596100e-09
1.559007e-03 1.675586e-09
1.587246e-03 1.759008e-09
1.615998e-03 1.846556e-09
1.645270e-03 1.938435e-09
1.675072e-03 2.034857e-09
1.705414e-03 2.136044e-09
1.736306e-03 2.242230e-09
1.767757e-03 2.353660e-09
1.799779e-03 2.470591e-09
1.832380e-03 2.593293e-09
1.865571e-03 2.722048e-09
1.899364e-03 2.857152e-09
1.933769e-03 2.998915e-09
1.968797e-03 3.147663e-09
2.004460e-03 3.303737e-09
2.040769e-03 3.467496e-09
2.077735e-03 3.639313e-09
2.115371e-03 3.819583e-09
2.153689e-03 4.008717e-09
2.192701e-03 4.207147e-09
2.232419e-03 4.415327e-09
2.272857e-03 4.633730e-09
2.314028e-03 4.862855e-09
