-4.000000000000000000e+00 -1.085289872969146430e+01
-3.999394939493949419e+00 -1.085124435039517898e+01
-3.998789878987898838e+00 -1.084958997687658488e+01
-3.998184818481848257e+00 -1.084793560915904465e+01
-3.997579757975797676e+00 -1.084628124726593867e+01
-3.996974697469747095e+00 -1.084462689122064027e+01
-3.996369636963696514e+00 -1.084297254104651564e+01
-3.995764576457645934e+00 -1.084131819676693809e+01
-3.995159515951595353e+00 -1.083966385840528446e+01
-3.994554455445544772e+00 -1.083800952598492273e+01
-3.993949394939493747e+00 -1.083635519952922799e+01
-3.993344334433443166e+00 -1.083470087906156820e+01
-3.992739273927392585e+00 -1.083304656460532200e+01
-3.992134213421342004e+00 -1.083139225618385559e+01
-3.991529152915291423e+00 -1.082973795382054583e+01
-3.990924092409240842e+00 -1.082808365753876245e+01
-3.990319031903190261e+00 -1.082642936736187700e+01
-3.989713971397139680e+00 -1.082477508331326099e+01
-3.989108910891089099e+00 -1.082312080541629129e+01
-3.988503850385038518e+00 -1.082146653369433942e+01
-3.987898789878987937e+00 -1.081981226817077157e+01
-3.987293729372937356e+00 -1.081815800886896284e+01
-3.986688668866886776e+00 -1.081650375581229184e+01
-3.986083608360836195e+00 -1.081484950902412301e+01
-3.985478547854785614e+00 -1.081319526852782786e+01
-3.984873487348735033e+00 -1.081154103434678682e+01
-3.984268426842684452e+00 -1.080988680650436606e+01
-3.983663366336633871e+00 -1.080823258502393536e+01
-3.983058305830582846e+00 -1.080657836992887511e+01
-3.982453245324532265e+00 -1.080492416124255328e+01
-3.981848184818481684e+00 -1.080326995898833609e+01
-3.981243124312431103e+00 -1.080161576318960748e+01
-3.980638063806380522e+00 -1.079996157386973010e+01
-3.980033003300329941e+00 -1.079830739105207904e+01
-3.979427942794279360e+00 -1.079665321476003292e+01
-3.978822882288228779e+00 -1.079499904501695617e+01
-3.978217821782178198e+00 -1.079334488184622032e+01
-3.977612761276127618e+00 -1.079169072527120221e+01
-3.977007700770077037e+00 -1.079003657531527338e+01
-3.976402640264026456e+00 -1.078838243200180358e+01
-3.975797579757975875e+00 -1.078672829535416788e+01
-3.975192519251925294e+00 -1.078507416539573605e+01
-3.974587458745874713e+00 -1.078342004214988137e+01
-3.973982398239824132e+00 -1.078176592563997893e+01
-3.973377337733773551e+00 -1.078011181588939671e+01
-3.972772277227722970e+00 -1.077845771292150623e+01
-3.972167216721672389e+00 -1.077680361675968435e+01
-3.971562156215621364e+00 -1.077514952742730081e+01
-3.970957095709570783e+00 -1.077349544494772715e+01
-3.970352035203520202e+00 -1.077184136934433667e+01
-3.969746974697469621e+00 -1.077018730064050089e+01
-3.969141914191419040e+00 -1.076853323885959668e+01
-3.968536853685368460e+00 -1.076687918402498489e+01
-3.967931793179317879e+00 -1.076522513616005305e+01
-3.967326732673267298e+00 -1.076357109528815847e+01
-3.966721672167216717e+00 -1.076191706143268512e+01
-3.966116611661166136e+00 -1.076026303461699563e+01
-3.965511551155115555e+00 -1.075860901486447219e+01
-3.964906490649064974e+00 -1.075695500219847922e+01
-3.964301430143014393e+00 -1.075530099664239003e+01
-3.963696369636963812e+00 -1.075364699821958503e+01
-3.963091309130913231e+00 -1.075199300695342508e+01
-3.962486248624862650e+00 -1.075033902286728704e+01
-3.961881188118812069e+00 -1.074868504598454244e+01
-3.961276127612761488e+00 -1.074703107632856636e+01
-3.960671067106710463e+00 -1.074537711392272676e+01
-3.960066006600659883e+00 -1.074372315879040407e+01
-3.959460946094609302e+00 -1.074206921095495915e+01
-3.958855885588558721e+00 -1.074041527043977062e+01
-3.958250825082508140e+00 -1.073876133726821003e+01
-3.957645764576457559e+00 -1.073710741146364889e+01
-3.957040704070406978e+00 -1.073545349304946406e+01
-3.956435643564356397e+00 -1.073379958204901996e+01
-3.955830583058305816e+00 -1.073214567848569168e+01
-3.955225522552255235e+00 -1.073049178238285428e+01
-3.954620462046204654e+00 -1.072883789376387931e+01
-3.954015401540154073e+00 -1.072718401265213828e+01
-3.953410341034103492e+00 -1.072553013907099917e+01
-3.952805280528052911e+00 -1.072387627304384061e+01
-3.952200220022002330e+00 -1.072222241459403236e+01
-3.951595159515951750e+00 -1.072056856374494238e+01
-3.950990099009901169e+00 -1.071891472051995287e+01
-3.950385038503850588e+00 -1.071726088494242646e+01
-3.949779977997799563e+00 -1.071560705703574179e+01
-3.949174917491748982e+00 -1.071395323682326861e+01
-3.948569856985698401e+00 -1.071229942432837845e+01
-3.947964796479647820e+00 -1.071064561957444283e+01
-3.947359735973597239e+00 -1.070899182258483506e+01
-3.946754675467546658e+00 -1.070733803338293022e+01
-3.946149614961496077e+00 -1.070568425199209628e+01
-3.945544554455445496e+00 -1.070403047843570654e+01
-3.944939493949394915e+00 -1.070237671273713609e+01
-3.944334433443344334e+00 -1.070072295491975645e+01
-3.943729372937293753e+00 -1.069906920500693204e+01
-3.943124312431243172e+00 -1.069741546302204860e+01
-3.942519251925192592e+00 -1.069576172898846522e+01
-3.941914191419142011e+00 -1.069410800292956232e+01
-3.941309130913091430e+00 -1.069245428486870964e+01
-3.940704070407040849e+00 -1.069080057482928048e+01
-3.940099009900990268e+00 -1.068914687283464637e+01
